who,tick,start-x,start-y,end-x,end-y,total-distance,straight-line,efficiency
7,245,0,0,-14.8384028630434,-15.331853708229328,70,21.33644622837927,0.3048063746911324
23,245,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
20,245,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
9,245,0,0,-14.994374749455636,-15.408549070935697,67,21.50010833922811,0.3208971393914643
22,245,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
25,245,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
27,245,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
15,245,0,0,15.325442069453713,14.519637624088807,36,21.11134887587804,0.5864263576632789
4,245,0,0,-15.127197838002036,-15.49813705005211,64,21.656970389513198,0.3383901623361437
6,245,0,0,15.146706425996323,14.909464831256772,53,21.25358457083889,0.40101102963846963
5,245,0,0,-14.924410106853491,-15.318651894483219,59,21.386891146258375,0.3624896804450572
25,252,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
23,252,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
6,252,0,0,15.146706425996323,14.909464831256772,53,21.25358457083889,0.40101102963846963
22,252,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
9,252,0,0,-14.994374749455636,-15.408549070935697,69,21.50010833922811,0.31159577303229147
5,252,0,0,-14.924410106853491,-15.318651894483219,62,21.386891146258375,0.3449498571977157
4,252,0,0,-15.127197838002036,-15.49813705005211,65,21.656970389513198,0.33318415983866456
8,252,0,0,-14.839145046438858,-15.194484620391128,59,21.238469544403465,0.359974060074635
1,252,0,0,-14.973863911418432,-15.066559765892217,59,21.241888419273874,0.3600320071063368
7,252,0,0,-14.8384028630434,-15.331853708229328,71,21.33644622837927,0.3005133271602714
18,252,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
15,252,0,0,15.325442069453713,14.519637624088807,39,21.11134887587804,0.5413166378430266
3,252,0,0,15.466216237737623,15.416225364001042,37,21.83721248662768,0.5901949320710184
27,252,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
10,252,0,0,15.469599510519085,14.632053329577618,52,21.29332039996242,0.40948693076850806
20,252,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
10,254,0,0,15.469599510519085,14.632053329577618,52,21.29332039996242,0.40948693076850806
18,254,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
7,254,0,0,-14.8384028630434,-15.331853708229328,72,21.33644622837927,0.2963395309497121
4,254,0,0,-15.127197838002036,-15.49813705005211,65,21.656970389513198,0.33318415983866456
27,254,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
16,254,0,0,15.24768550534833,15.021394951164654,44,21.404070163146176,0.486456140071504
20,254,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
8,254,0,0,-14.839145046438858,-15.194484620391128,59,21.238469544403465,0.359974060074635
5,254,0,0,-14.924410106853491,-15.318651894483219,62,21.386891146258375,0.3449498571977157
3,254,0,0,15.466216237737623,15.416225364001042,37,21.83721248662768,0.5901949320710184
1,254,0,0,-14.973863911418432,-15.066559765892217,59,21.241888419273874,0.3600320071063368
6,254,0,0,15.146706425996323,14.909464831256772,53,21.25358457083889,0.40101102963846963
25,254,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
23,254,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
22,254,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
15,254,0,0,15.325442069453713,14.519637624088807,39,21.11134887587804,0.5413166378430266
9,254,0,0,-14.994374749455636,-15.408549070935697,70,21.50010833922811,0.3071444048461158
7,254,0,0,-14.8384028630434,-15.331853708229328,72,21.33644622837927,0.2963395309497121
23,254,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
3,254,0,0,15.466216237737623,15.416225364001042,37,21.83721248662768,0.5901949320710184
1,254,0,0,-14.973863911418432,-15.066559765892217,59,21.241888419273874,0.3600320071063368
16,254,0,0,15.24768550534833,15.021394951164654,44,21.404070163146176,0.486456140071504
10,254,0,0,15.469599510519085,14.632053329577618,52,21.29332039996242,0.40948693076850806
9,254,0,0,-14.994374749455636,-15.408549070935697,70,21.50010833922811,0.3071444048461158
5,254,0,0,-14.924410106853491,-15.318651894483219,62,21.386891146258375,0.3449498571977157
2,254,0,0,-15.261829317097625,-15.230643861736667,50,21.561445836197475,0.4312289167239495
15,254,0,0,15.325442069453713,14.519637624088807,39,21.11134887587804,0.5413166378430266
27,254,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
4,254,0,0,-15.127197838002036,-15.49813705005211,66,21.656970389513198,0.32813591499262423
8,254,0,0,-14.839145046438858,-15.194484620391128,60,21.238469544403465,0.3539744924067244
6,254,0,0,15.146706425996323,14.909464831256772,53,21.25358457083889,0.40101102963846963
22,254,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
18,254,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
25,254,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
20,254,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
17,303,0,0,-14.73799457885552,-15.080537577058706,34,21.086277476583067,0.6201846316642079
6,303,0,0,15.146706425996323,14.909464831256772,59,21.25358457083889,0.360230246963371
2,303,0,0,-15.261829317097625,-15.230643861736667,68,21.561445836197475,0.31708008582643343
15,303,0,0,15.325442069453713,14.519637624088807,54,21.11134887587804,0.3909509051088526
8,303,0,0,-14.839145046438858,-15.194484620391128,77,21.238469544403465,0.2758242797974476
20,303,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
22,303,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
7,303,0,0,-14.8384028630434,-15.331853708229328,80,21.33644622837927,0.26670557785474086
25,303,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
9,303,0,0,-14.994374749455636,-15.408549070935697,88,21.50010833922811,0.24431941294577397
27,303,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
5,303,0,0,-14.924410106853491,-15.318651894483219,82,21.386891146258375,0.26081574568607774
4,303,0,0,-15.127197838002036,-15.49813705005211,83,21.656970389513198,0.2609273540905205
10,303,0,0,15.469599510519085,14.632053329577618,65,21.29332039996242,0.32758954461480644
3,303,0,0,15.466216237737623,15.416225364001042,45,21.83721248662768,0.48527138859172625
18,303,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
16,303,0,0,15.24768550534833,15.021394951164654,52,21.404070163146176,0.41161673390665726
1,303,0,0,-14.973863911418432,-15.066559765892217,66,21.241888419273874,0.3218467942314223
23,303,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
26,325,0,0,-14.986960408369342,-14.626836318434304,29,20.941664761147788,0.7221263710740616
27,325,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
3,325,0,0,15.466216237737623,15.416225364001042,47,21.83721248662768,0.4646215422686741
1,325,0,0,-14.973863911418432,-15.066559765892217,69,21.241888419273874,0.30785345535179526
5,325,0,0,-14.924410106853491,-15.318651894483219,88,21.386891146258375,0.24303285393475427
17,325,0,0,-14.73799457885552,-15.080537577058706,43,21.086277476583067,0.49037854596704805
25,325,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
10,325,0,0,15.469599510519085,14.632053329577618,71,21.29332039996242,0.29990592112623127
7,325,0,0,-14.8384028630434,-15.331853708229328,80,21.33644622837927,0.26670557785474086
4,325,0,0,-15.127197838002036,-15.49813705005211,85,21.656970389513198,0.2547878869354494
20,325,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
23,325,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
6,325,0,0,15.146706425996323,14.909464831256772,61,21.25358457083889,0.34841941919408015
15,325,0,0,15.325442069453713,14.519637624088807,65,21.11134887587804,0.324789982705816
8,325,0,0,-14.839145046438858,-15.194484620391128,89,21.238469544403465,0.23863448926296027
16,325,0,0,15.24768550534833,15.021394951164654,54,21.404070163146176,0.39637166968789217
22,325,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
18,325,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
2,325,0,0,-15.261829317097625,-15.230643861736667,73,21.561445836197475,0.29536227172873253
9,325,0,0,-14.994374749455636,-15.408549070935697,100,21.50010833922811,0.2150010833922811
3,373,0,0,15.466216237737623,15.416225364001042,59,21.83721248662768,0.3701222455360624
16,373,0,0,15.24768550534833,15.021394951164654,78,21.404070163146176,0.2744111559377715
7,373,0,0,-14.8384028630434,-15.331853708229328,93,21.33644622837927,0.22942415299332547
2,373,0,0,-15.261829317097625,-15.230643861736667,96,21.561445836197475,0.22459839412705704
8,373,0,0,-14.839145046438858,-15.194484620391128,104,21.238469544403465,0.20421605331157178
22,373,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
23,373,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
4,373,0,0,-15.127197838002036,-15.49813705005211,96,21.656970389513198,0.22559344155742914
19,373,0,0,15.482618768005244,15.153377990173254,38,21.66417199960468,0.5701097894632811
27,373,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
15,373,0,0,15.325442069453713,14.519637624088807,79,21.11134887587804,0.2672322642516208
9,373,0,0,-14.994374749455636,-15.408549070935697,116,21.50010833922811,0.1853457615450699
6,373,0,0,15.146706425996323,14.909464831256772,73,21.25358457083889,0.2911449941210807
17,373,0,0,-14.73799457885552,-15.080537577058706,61,21.086277476583067,0.3456766799439847
5,373,0,0,-14.924410106853491,-15.318651894483219,100,21.386891146258375,0.21386891146258374
26,373,0,0,-14.986960408369342,-14.626836318434304,39,20.941664761147788,0.5369657631063536
25,373,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
18,373,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
20,373,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
10,373,0,0,15.469599510519085,14.632053329577618,89,21.29332039996242,0.2392507910108137
1,373,0,0,-14.973863911418432,-15.066559765892217,84,21.241888419273874,0.2528796240389747
33,373,0,0,-14.994374749455636,-15.408549070935697,112,21.50010833922811,0.19196525302882242
7,387,0,0,-14.8384028630434,-15.331853708229328,97,21.33644622837927,0.21996336317916773
27,387,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
18,387,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
6,387,0,0,15.146706425996323,14.909464831256772,74,21.25358457083889,0.28721060230863366
26,387,0,0,-14.986960408369342,-14.626836318434304,50,20.941664761147788,0.41883329522295576
5,387,0,0,-14.924410106853491,-15.318651894483219,105,21.386891146258375,0.2036846775834131
16,387,0,0,15.24768550534833,15.021394951164654,86,21.404070163146176,0.2488845367807695
23,387,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
3,387,0,0,15.466216237737623,15.416225364001042,61,21.83721248662768,0.35798708994471606
1,387,0,0,-14.973863911418432,-15.066559765892217,88,21.241888419273874,0.24138509567356675
17,387,0,0,-14.73799457885552,-15.080537577058706,66,21.086277476583067,0.31948905267550104
2,387,0,0,-15.261829317097625,-15.230643861736667,101,21.561445836197475,0.21347966174452945
13,387,0,0,14.767297206343358,14.803293347551094,71,20.90958059632299,0.29450113515947873
20,387,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
9,387,0,0,-14.994374749455636,-15.408549070935697,121,21.50010833922811,0.17768684577874472
15,387,0,0,15.325442069453713,14.519637624088807,83,21.11134887587804,0.25435360091419323
22,387,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
19,387,0,0,15.482618768005244,15.153377990173254,48,21.66417199960468,0.45133691665843084
4,387,0,0,-15.127197838002036,-15.49813705005211,100,21.656970389513198,0.21656970389513197
33,387,0,0,-14.994374749455636,-15.408549070935697,112,21.50010833922811,0.19196525302882242
35,387,0,0,15.325442069453713,14.519637624088807,83,21.11134887587804,0.25435360091419323
8,387,0,0,-14.839145046438858,-15.194484620391128,106,21.238469544403465,0.20036292023022137
10,387,0,0,15.469599510519085,14.632053329577618,92,21.29332039996242,0.2314491347822002
25,387,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
15,452,0,0,15.325442069453713,14.519637624088807,100,21.11134887587804,0.2111134887587804
30,452,0,0,-14.800051093079272,-14.970516807902499,40,21.0513155373589,0.5262828884339725
9,452,0,0,-14.994374749455636,-15.408549070935697,134,21.50010833922811,0.16044856969573215
13,452,0,0,14.767297206343358,14.803293347551094,87,20.90958059632299,0.24034000685428722
18,452,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
40,452,0,0,15.24768550534833,15.021394951164654,97,21.404070163146176,0.22066051714583687
17,452,0,0,-14.73799457885552,-15.080537577058706,90,21.086277476583067,0.23429197196203408
6,452,0,0,15.146706425996323,14.909464831256772,94,21.25358457083889,0.22610196351956266
3,452,0,0,15.466216237737623,15.416225364001042,75,21.83721248662768,0.29116283315503577
19,452,0,0,15.482618768005244,15.153377990173254,70,21.66417199960468,0.309488171422924
8,452,0,0,-14.839145046438858,-15.194484620391128,132,21.238469544403465,0.1608974965485111
5,452,0,0,-14.924410106853491,-15.318651894483219,117,21.386891146258375,0.18279394142101174
25,452,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
20,452,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
35,452,0,0,15.325442069453713,14.519637624088807,83,21.11134887587804,0.25435360091419323
27,452,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
7,452,0,0,-14.8384028630434,-15.331853708229328,116,21.33644622837927,0.18393488127913163
36,452,0,0,15.469599510519085,14.632053329577618,92,21.29332039996242,0.2314491347822002
10,452,0,0,15.469599510519085,14.632053329577618,110,21.29332039996242,0.19357563999965835
2,452,0,0,-15.261829317097625,-15.230643861736667,118,21.561445836197475,0.1827241172559108
16,452,0,0,15.24768550534833,15.021394951164654,97,21.404070163146176,0.22066051714583687
4,452,0,0,-15.127197838002036,-15.49813705005211,116,21.656970389513198,0.1866980205992517
1,452,0,0,-14.973863911418432,-15.066559765892217,94,21.241888419273874,0.22597753637525397
39,452,0,0,15.469599510519085,14.632053329577618,105,21.29332039996242,0.2027935276186897
23,452,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
22,452,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
33,452,0,0,-14.994374749455636,-15.408549070935697,112,21.50010833922811,0.19196525302882242
26,452,0,0,-14.986960408369342,-14.626836318434304,74,20.941664761147788,0.28299546974524037
36,470,0,0,15.469599510519085,14.632053329577618,92,21.29332039996242,0.2314491347822002
25,470,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
15,470,0,0,15.325442069453713,14.519637624088807,103,21.11134887587804,0.20496455219299067
30,470,0,0,-14.800051093079272,-14.970516807902499,46,21.0513155373589,0.45763729429041083
4,470,0,0,-15.127197838002036,-15.49813705005211,120,21.656970389513198,0.1804747532459433
33,470,0,0,-14.994374749455636,-15.408549070935697,112,21.50010833922811,0.19196525302882242
17,470,0,0,-14.73799457885552,-15.080537577058706,97,21.086277476583067,0.21738430388229965
9,470,0,0,-14.994374749455636,-15.408549070935697,140,21.50010833922811,0.1535722024230579
2,470,0,0,-15.261829317097625,-15.230643861736667,125,21.561445836197475,0.1724915666895798
35,470,0,0,15.325442069453713,14.519637624088807,83,21.11134887587804,0.25435360091419323
23,470,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
8,470,0,0,-14.839145046438858,-15.194484620391128,142,21.238469544403465,0.14956668693241876
1,470,0,0,-14.973863911418432,-15.066559765892217,96,21.241888419273874,0.22126967103410286
19,470,0,0,15.482618768005244,15.153377990173254,75,21.66417199960468,0.28885562666139575
10,470,0,0,15.469599510519085,14.632053329577618,122,21.29332039996242,0.17453541311444606
39,470,0,0,15.469599510519085,14.632053329577618,105,21.29332039996242,0.2027935276186897
32,470,0,0,15.364267679362888,14.736205244555139,55,21.288881284200198,0.38707056880363994
27,470,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
6,470,0,0,15.146706425996323,14.909464831256772,95,21.25358457083889,0.22372194285093566
40,470,0,0,15.24768550534833,15.021394951164654,97,21.404070163146176,0.22066051714583687
20,470,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
18,470,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
13,470,0,0,14.767297206343358,14.803293347551094,91,20.90958059632299,0.22977561094860427
16,470,0,0,15.24768550534833,15.021394951164654,102,21.404070163146176,0.20984382512888408
5,470,0,0,-14.924410106853491,-15.318651894483219,122,21.386891146258375,0.17530238644474078
26,470,0,0,-14.986960408369342,-14.626836318434304,75,20.941664761147788,0.27922219681530386
7,470,0,0,-14.8384028630434,-15.331853708229328,120,21.33644622837927,0.17780371856982724
22,470,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
3,470,0,0,15.466216237737623,15.416225364001042,81,21.83721248662768,0.26959521588429236
33,480,0,0,-14.994374749455636,-15.408549070935697,112,21.50010833922811,0.19196525302882242
23,480,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
1,480,0,0,-14.973863911418432,-15.066559765892217,100,21.241888419273874,0.21241888419273874
30,480,0,0,-14.800051093079272,-14.970516807902499,53,21.0513155373589,0.3971946327803566
40,480,0,0,15.24768550534833,15.021394951164654,97,21.404070163146176,0.22066051714583687
16,480,0,0,15.24768550534833,15.021394951164654,106,21.404070163146176,0.20192519021836017
4,480,0,0,-15.127197838002036,-15.49813705005211,123,21.656970389513198,0.17607292999604227
19,480,0,0,15.482618768005244,15.153377990173254,78,21.66417199960468,0.2777457948667267
39,480,0,0,15.469599510519085,14.632053329577618,105,21.29332039996242,0.2027935276186897
43,480,0,0,-15.127197838002036,-15.49813705005211,123,21.656970389513198,0.17607292999604227
36,480,0,0,15.469599510519085,14.632053329577618,92,21.29332039996242,0.2314491347822002
35,480,0,0,15.325442069453713,14.519637624088807,83,21.11134887587804,0.25435360091419323
8,480,0,0,-14.839145046438858,-15.194484620391128,143,21.238469544403465,0.14852076604477948
31,480,0,0,-14.587888780840942,-15.04191049209742,34,20.95389153199127,0.6162909274115079
26,480,0,0,-14.986960408369342,-14.626836318434304,76,20.941664761147788,0.27554822054141825
20,480,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
9,480,0,0,-14.994374749455636,-15.408549070935697,141,21.50010833922811,0.15248303786686604
32,480,0,0,15.364267679362888,14.736205244555139,55,21.288881284200198,0.38707056880363994
22,480,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
27,480,0,0,15.466216237737623,15.416225364001042,34,21.83721248662768,0.6422709554890494
25,480,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
18,480,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
5,480,0,0,-14.924410106853491,-15.318651894483219,124,21.386891146258375,0.17247492859885785
15,480,0,0,15.325442069453713,14.519637624088807,109,21.11134887587804,0.1936820997786976
6,480,0,0,15.146706425996323,14.909464831256772,102,21.25358457083889,0.20836847618469498
3,480,0,0,15.466216237737623,15.416225364001042,83,21.83721248662768,0.26309894562202024
2,480,0,0,-15.261829317097625,-15.230643861736667,128,21.561445836197475,0.16844879559529277
10,480,0,0,15.469599510519085,14.632053329577618,127,21.29332039996242,0.1676639401571844
17,480,0,0,-14.73799457885552,-15.080537577058706,102,21.086277476583067,0.20672821055473595
7,480,0,0,-14.8384028630434,-15.331853708229328,122,21.33644622837927,0.17488890351130548
13,480,0,0,14.767297206343358,14.803293347551094,92,20.90958059632299,0.22727804996003248
30,513,0,0,-14.800051093079272,-14.970516807902499,59,21.0513155373589,0.35680195826032035
5,513,0,0,-14.924410106853491,-15.318651894483219,129,21.386891146258375,0.16578985384696415
23,513,0,0,-15.127197838002036,-15.49813705005211,54,21.656970389513198,0.40105500721320736
10,513,0,0,15.469599510519085,14.632053329577618,137,21.29332039996242,0.15542569635009065
13,513,0,0,14.767297206343358,14.803293347551094,101,20.90958059632299,0.20702555045864346
18,513,0,0,-14.8384028630434,-15.331853708229328,31,21.33644622837927,0.6882724589799765
15,513,0,0,15.325442069453713,14.519637624088807,118,21.11134887587804,0.17890973623625459
22,513,0,0,15.466216237737623,15.416225364001042,33,21.83721248662768,0.6617337117159904
33,513,0,0,-14.994374749455636,-15.408549070935697,112,21.50010833922811,0.19196525302882242
17,513,0,0,-14.73799457885552,-15.080537577058706,112,21.086277476583067,0.18827033461234882
7,513,0,0,-14.8384028630434,-15.331853708229328,130,21.33644622837927,0.1641265094490713
40,513,0,0,15.24768550534833,15.021394951164654,97,21.404070163146176,0.22066051714583687
9,513,0,0,-14.994374749455636,-15.408549070935697,147,21.50010833922811,0.1462592404029123
35,513,0,0,15.325442069453713,14.519637624088807,83,21.11134887587804,0.25435360091419323
4,513,0,0,-15.127197838002036,-15.49813705005211,130,21.656970389513198,0.16659207991933228
